"date","away","home","name","id"
"2010-09-19","SK","삼성","안지만",605
"2010-09-25","삼성","LG","안지만",605
"2011-04-05","롯데","삼성","안지만",605
"2011-04-12","삼성","LG","안지만",605
"2011-04-19","기아","삼성","안지만",605
"2011-04-24","삼성","넥센","안지만",605
"2011-04-30","한화","삼성","안지만",605
"2011-05-04","삼성","롯데","안지만",605
"2011-05-05","삼성","롯데","안지만",605
"2011-05-07","LG","삼성","안지만",605
"2011-05-10","SK","삼성","안지만",605
"2011-05-12","SK","삼성","안지만",605
"2011-05-17","넥센","삼성","안지만",605
"2011-05-21","두산","삼성","안지만",605
"2011-05-22","두산","삼성","안지만",605
"2011-06-04","삼성","두산","안지만",605
"2011-06-10","삼성","넥센","안지만",605
"2011-06-12","삼성","넥센","안지만",605
"2011-06-16","LG","삼성","안지만",605
"2011-06-19","삼성","기아","안지만",605
"2011-06-23","한화","삼성","안지만",605
"2011-06-28","삼성","LG","안지만",605
"2011-07-01","롯데","삼성","안지만",605
"2011-07-05","삼성","SK","안지만",605
"2011-07-06","삼성","SK","안지만",605
"2011-07-12","삼성","넥센","안지만",605
"2011-07-16","기아","삼성","안지만",605
"2011-07-21","SK","삼성","안지만",605
"2011-07-27","삼성","기아","안지만",605
"2011-07-28","삼성","기아","안지만",605
"2011-07-29","삼성","LG","안지만",605
"2011-08-03","넥센","삼성","안지만",605
"2011-08-05","삼성","롯데","안지만",605
"2011-08-10","한화","삼성","안지만",605
"2011-08-12","기아","삼성","안지만",605
"2011-08-14","기아","삼성","안지만",605
"2011-08-24","삼성","한화","안지만",605
"2011-08-25","삼성","한화","안지만",605
"2011-08-27","삼성","두산","안지만",605
"2011-08-31","삼성","롯데","안지만",605
"2011-09-07","한화","삼성","안지만",605
"2011-09-10","LG","삼성","안지만",605
"2011-09-11","LG","삼성","안지만",605
"2011-09-14","롯데","삼성","안지만",605
"2011-09-20","두산","삼성","안지만",605
"2011-09-21","두산","삼성","안지만",605
"2011-09-27","삼성","두산","안지만",605
"2011-10-01","삼성","SK","안지만",605
"2011-10-05","삼성","LG","안지만",605
"2012-04-08","LG","삼성","안지만",605
"2012-04-11","삼성","기아","안지만",605
"2012-04-14","넥센","삼성","안지만",605
"2012-04-15","넥센","삼성","안지만",605
"2012-04-17","삼성","두산","안지만",605
"2012-04-20","삼성","한화","안지만",605
"2012-04-22","삼성","한화","안지만",605
"2012-04-24","롯데","삼성","안지만",605
"2012-04-27","삼성","SK","안지만",605
"2012-05-03","두산","삼성","안지만",605
"2012-05-05","한화","삼성","안지만",605
"2012-05-09","삼성","롯데","안지만",605
"2012-05-10","삼성","롯데","안지만",605
"2012-05-12","삼성","LG","안지만",605
"2012-05-16","기아","삼성","안지만",605
"2012-05-18","삼성","넥센","안지만",605
"2012-05-23","롯데","삼성","안지만",605
"2012-05-25","SK","삼성","안지만",605
"2012-05-26","SK","삼성","안지만",605
"2012-06-09","삼성","SK","안지만",605
"2012-06-13","한화","삼성","안지만",605
"2012-06-16","삼성","두산","안지만",605
"2012-06-20","기아","삼성","안지만",605
"2012-06-23","삼성","넥센","안지만",605
"2012-06-26","SK","삼성","안지만",605
"2012-06-28","SK","삼성","안지만",605
"2012-07-01","넥센","삼성","안지만",605
"2012-07-03","삼성","LG","안지만",605
"2012-07-08","삼성","롯데","안지만",605
"2012-07-10","LG","삼성","안지만",605
"2012-07-15","기아","삼성","안지만",605
"2012-07-18","삼성","한화","안지만",605
"2012-07-24","SK","삼성","안지만",605
"2012-07-26","SK","삼성","안지만",605
"2012-07-27","삼성","넥센","안지만",605
"2012-07-29","삼성","넥센","안지만",605
"2012-08-03","삼성","롯데","안지만",605
"2012-08-05","삼성","롯데","안지만",605
"2012-08-09","삼성","SK","안지만",605
"2012-08-12","LG","삼성","안지만",605
"2012-08-14","한화","삼성","안지만",605
"2012-08-18","삼성","두산","안지만",605
"2012-08-24","삼성","LG","안지만",605
"2012-08-25","삼성","LG","안지만",605
"2012-09-01","넥센","삼성","안지만",605
"2012-09-02","넥센","삼성","안지만",605
"2012-09-05","LG","삼성","안지만",605
"2012-09-08","두산","삼성","안지만",605
"2012-09-10","넥센","삼성","안지만",605
"2012-09-15","롯데","삼성","안지만",605
"2012-09-18","한화","삼성","안지만",605
"2012-09-20","삼성","기아","안지만",605
"2012-09-21","삼성","기아","안지만",605
"2012-09-28","롯데","삼성","안지만",605
"2012-09-30","삼성","넥센","안지만",605
"2012-10-03","두산","삼성","안지만",605
"2013-03-31","두산","삼성","안지만",605
"2013-04-07","NC","삼성","안지만",605
"2013-04-12","삼성","넥센","안지만",605
"2013-04-13","삼성","넥센","안지만",605
"2013-04-17","SK","삼성","안지만",605
"2013-04-21","롯데","삼성","안지만",605
"2013-04-24","삼성","LG","안지만",605
"2013-04-28","삼성","기아","안지만",605
"2013-05-02","넥센","삼성","안지만",605
"2013-05-22","LG","삼성","안지만",605
"2013-05-24","삼성","한화","안지만",605
"2013-05-26","삼성","한화","안지만",605
"2013-05-30","삼성","SK","안지만",605
"2013-06-01","롯데","삼성","안지만",605
"2013-06-02","롯데","삼성","안지만",605
"2013-06-05","삼성","넥센","안지만",605
"2013-06-07","두산","삼성","안지만",605
"2013-06-08","두산","삼성","안지만",605
"2013-06-14","삼성","NC","안지만",605
"2013-06-16","삼성","NC","안지만",605
"2013-06-20","삼성","SK","안지만",605
"2013-06-21","LG","삼성","안지만",605
"2013-06-26","삼성","한화","안지만",605
"2013-06-29","기아","삼성","안지만",605
"2013-07-02","삼성","롯데","안지만",605
"2013-07-06","삼성","두산","안지만",605
"2013-07-10","SK","삼성","안지만",605
"2013-07-13","한화","삼성","안지만",605
"2013-07-23","NC","삼성","안지만",605
"2013-07-24","NC","삼성","안지만",605
"2013-07-25","NC","삼성","안지만",605
"2013-07-26","넥센","삼성","안지만",605
"2013-08-02","삼성","LG","안지만",605
"2013-08-03","삼성","LG","안지만",605
"2013-08-11","삼성","기아","안지만",605
"2013-08-15","삼성","NC","안지만",605
"2013-08-17","넥센","삼성","안지만",605
"2013-08-18","넥센","삼성","안지만",605
"2013-08-21","SK","삼성","안지만",605
"2013-08-22","두산","삼성","안지만",605
"2013-08-25","삼성","롯데","안지만",605
"2013-08-27","NC","삼성","안지만",605
"2013-08-29","삼성","SK","안지만",605
"2013-08-30","삼성","SK","안지만",605
"2013-09-03","기아","삼성","안지만",605
"2013-09-08","삼성","LG","안지만",605
"2013-09-11","삼성","넥센","안지만",605
"2013-09-17","두산","삼성","안지만",605
"2013-09-18","NC","삼성","안지만",605
"2013-09-21","삼성","넥센","안지만",605
"2013-09-24","삼성","SK","안지만",605
"2013-09-27","롯데","삼성","안지만",605
"2013-10-01","삼성","한화","안지만",605
"2013-10-02","삼성","롯데","안지만",605
"2014-03-30","기아","삼성","안지만",605
"2014-04-01","삼성","한화","안지만",605
"2014-04-06","삼성","롯데","안지만",605
"2014-04-11","SK","삼성","안지만",605
"2014-04-13","SK","삼성","안지만",605
"2014-04-15","두산","삼성","안지만",605
"2014-04-22","LG","삼성","안지만",605
"2014-04-23","LG","삼성","안지만",605
"2014-04-27","삼성","넥센","안지만",605
"2014-05-05","NC","삼성","안지만",605
"2014-05-08","삼성","SK","안지만",605
"2014-05-11","삼성","두산","안지만",605
"2014-05-15","한화","삼성","안지만",605
"2014-05-16","삼성","기아","안지만",605
"2014-05-21","롯데","삼성","안지만",605
"2014-05-22","롯데","삼성","안지만",605
"2014-05-24","넥센","삼성","안지만",605
"2014-05-28","삼성","LG","안지만",605
"2014-05-29","삼성","LG","안지만",605
"2014-06-03","기아","삼성","안지만",605
"2014-06-05","기아","삼성","안지만",605
"2014-06-07","삼성","한화","안지만",605
"2014-06-10","삼성","넥센","안지만",605
"2014-06-13","두산","삼성","안지만",605
"2014-06-14","두산","삼성","안지만",605
"2014-06-15","두산","삼성","안지만",605
"2014-06-29","한화","삼성","안지만",605
"2014-07-04","삼성","두산","안지만",605
"2014-07-09","롯데","삼성","안지만",605
"2014-07-10","롯데","삼성","안지만",605
"2014-07-13","SK","삼성","안지만",605
"2014-07-22","삼성","롯데","안지만",605
"2014-07-25","NC","삼성","안지만",605
"2014-07-26","NC","삼성","안지만",605
"2014-07-27","NC","삼성","안지만",605
"2014-07-29","LG","삼성","안지만",605
"2014-07-31","LG","삼성","안지만",605
"2014-08-06","삼성","한화","안지만",605
"2014-08-08","롯데","삼성","안지만",605
"2014-08-09","삼성","넥센","안지만",605
"2014-08-11","삼성","넥센","안지만",605
"2014-08-14","삼성","SK","안지만",605
"2014-08-22","두산","삼성","안지만",605
"2014-08-24","SK","삼성","안지만",605
"2014-08-26","삼성","롯데","안지만",605
"2014-08-30","넥센","삼성","안지만",605
"2014-09-02","NC","삼성","안지만",605
"2014-09-09","삼성","NC","안지만",605
"2014-09-10","삼성","NC","안지만",605
"2014-09-11","기아","삼성","안지만",605
"2014-10-01","롯데","삼성","안지만",605
"2014-10-04","삼성","기아","안지만",605
"2014-10-05","삼성","기아","안지만",605
"2014-10-07","삼성","LG","안지만",605
"2014-10-15","LG","삼성","안지만",605
"2015-03-29","SK","삼성","안지만",605
"2015-03-31","삼성","KT","안지만",605
"2015-04-03","삼성","LG","안지만",605
"2015-04-05","삼성","LG","안지만",605
"2015-04-07","롯데","삼성","안지만",605
"2015-04-08","롯데","삼성","안지만",605
"2015-04-10","기아","삼성","안지만",605
"2015-04-11","기아","삼성","안지만",605
"2015-04-15","삼성","한화","안지만",605
"2015-04-18","KT","삼성","안지만",605
"2015-04-22","삼성","NC","안지만",605
"2015-04-25","삼성","롯데","안지만",605
"2015-04-28","LG","삼성","안지만",605
"2015-04-30","LG","삼성","안지만",605
"2015-05-06","삼성","넥센","안지만",605
"2015-05-09","삼성","SK","안지만",605
"2015-05-12","한화","삼성","안지만",605
"2015-05-13","한화","삼성","안지만",605
"2015-05-15","NC","삼성","안지만",605
"2015-05-16","NC","삼성","안지만",605
"2015-05-30","삼성","LG","안지만",605
"2015-06-02","롯데","삼성","안지만",605
"2015-06-04","롯데","삼성","안지만",605
"2015-06-11","한화","삼성","안지만",605
"2015-06-16","두산","삼성","안지만",605
"2015-06-17","두산","삼성","안지만",605
"2015-06-19","삼성","SK","안지만",605
"2015-06-21","삼성","SK","안지만",605
"2015-06-24","삼성","롯데","안지만",605
"2015-06-27","KT","삼성","안지만",605
"2015-06-28","KT","삼성","안지만",605
"2015-07-01","삼성","넥센","안지만",605
"2015-07-03","LG","삼성","안지만",605
"2015-07-05","LG","삼성","안지만",605
"2015-07-09","SK","삼성","안지만",605
"2015-07-11","삼성","KT","안지만",605
"2015-07-14","넥센","삼성","안지만",605
"2015-07-16","넥센","삼성","안지만",605
"2015-07-22","기아","삼성","안지만",605
"2015-07-25","삼성","한화","안지만",605
"2015-07-28","NC","삼성","안지만",605
"2015-07-30","NC","삼성","안지만",605
"2015-08-06","SK","삼성","안지만",605
"2015-08-09","넥센","삼성","안지만",605
"2015-08-12","삼성","LG","안지만",605
"2015-08-13","삼성","기아","안지만",605
"2015-08-15","한화","삼성","안지만",605
"2015-08-19","삼성","두산","안지만",605
"2015-08-21","NC","삼성","안지만",605
"2015-08-26","삼성","한화","안지만",605
"2015-08-27","두산","삼성","안지만",605
"2015-08-28","두산","삼성","안지만",605
"2015-09-01","삼성","NC","안지만",605
"2015-09-06","기아","삼성","안지만",605
"2015-09-08","KT","삼성","안지만",605
"2015-09-09","KT","삼성","안지만",605
"2015-09-11","삼성","롯데","안지만",605
"2015-09-12","삼성","넥센","안지만",605
"2015-09-16","SK","삼성","안지만",605
"2015-09-18","두산","삼성","안지만",605
"2015-09-20","삼성","롯데","안지만",605
"2015-09-22","NC","삼성","안지만",605
"2015-09-24","삼성","KT","안지만",605
"2015-10-02","KT","삼성","안지만",605
"2015-10-03","삼성","넥센","안지만",605
"2015-10-05","삼성","기아","안지만",605
"2016-04-06","삼성","KT","안지만",605
"2016-04-07","삼성","KT","안지만",605
"2016-04-14","NC","삼성","안지만",605
"2016-04-20","삼성","기아","안지만",605
"2016-04-24","KT","삼성","안지만",605
"2016-04-28","LG","삼성","안지만",605
"2016-04-29","삼성","한화","안지만",605
"2016-04-30","삼성","한화","안지만",605
"2016-05-24","기아","삼성","안지만",605
"2016-05-27","삼성","SK","안지만",605
"2016-05-29","삼성","SK","안지만",605
"2016-06-01","삼성","넥센","안지만",605
"2016-06-03","한화","삼성","안지만",605
"2016-06-05","한화","삼성","안지만",605
"2016-06-07","삼성","LG","안지만",605
"2016-06-11","삼성","기아","안지만",605
"2016-06-12","삼성","기아","안지만",605
"2016-06-16","SK","삼성","안지만",605
"2016-06-17","두산","삼성","안지만",605
"2016-06-19","두산","삼성","안지만",605
"2016-06-23","삼성","넥센","안지만",605
"2016-06-24","KT","삼성","안지만",605
"2016-06-26","KT","삼성","안지만",605
"2016-06-28","삼성","롯데","안지만",605
"2016-06-30","삼성","롯데","안지만",605
"2016-07-05","LG","삼성","안지만",605
"2016-07-07","LG","삼성","안지만",605
"2016-07-08","삼성","한화","안지만",605
"2016-07-09","삼성","한화","안지만",605
"2016-07-13","롯데","삼성","안지만",605
"2016-07-14","롯데","삼성","안지만",605
"2017-04-09","LG","롯데","애디튼",611
"2017-04-15","삼성","롯데","애디튼",611
"2017-04-21","롯데","넥센","애디튼",611
"2017-04-27","한화","롯데","애디튼",611
"2017-05-03","롯데","KT","애디튼",611
"2017-05-14","두산","롯데","애디튼",611
"2017-05-20","롯데","LG","애디튼",611
"2017-05-26","롯데","기아","애디튼",611
"2017-06-01","롯데","삼성","애디튼",611
"2017-06-08","롯데","NC","애디튼",611
"2017-06-20","롯데","KT","애디튼",611
"2017-06-22","롯데","KT","애디튼",611
"2017-06-28","LG","롯데","애디튼",611
"2017-07-05","롯데","삼성","애디튼",611
"2017-07-11","롯데","한화","애디튼",611
"2012-04-08","기아","SK","앤서니",612
"2012-04-14","기아","LG","앤서니",612
"2012-04-20","롯데","기아","앤서니",612
"2012-04-28","기아","두산","앤서니",612
"2012-05-03","SK","기아","앤서니",612
"2012-05-06","넥센","기아","앤서니",612
"2012-05-12","두산","기아","앤서니",612
"2012-05-18","기아","롯데","앤서니",612
"2012-05-24","한화","기아","앤서니",612
"2012-05-30","기아","두산","앤서니",612
"2012-06-05","삼성","기아","앤서니",612
"2012-06-09","기아","롯데","앤서니",612
"2012-06-14","기아","넥센","앤서니",612
"2012-06-19","기아","삼성","앤서니",612
"2012-06-24","SK","기아","앤서니",612
"2012-07-01","기아","한화","앤서니",612
"2012-07-08","기아","넥센","앤서니",612
"2012-07-15","기아","삼성","앤서니",612
"2012-07-19","두산","기아","앤서니",612
"2012-07-26","넥센","기아","앤서니",612
"2012-08-01","기아","롯데","앤서니",612
"2012-08-07","넥센","기아","앤서니",612
"2012-08-12","롯데","기아","앤서니",612
"2012-08-18","기아","SK","앤서니",612
"2012-08-25","기아","한화","앤서니",612
"2012-08-31","한화","기아","앤서니",612
"2012-09-05","SK","기아","앤서니",612
"2012-09-10","기아","LG","앤서니",612
"2012-09-16","기아","SK","앤서니",612
"2012-09-22","기아","넥센","앤서니",612
"2012-09-29","SK","기아","앤서니",612
"2012-10-03","기아","한화","앤서니",612
"2013-03-30","넥센","기아","앤서니",612
"2013-04-02","기아","한화","앤서니",612
"2013-04-07","기아","롯데","앤서니",612
"2013-04-10","두산","기아","앤서니",612
"2013-04-16","LG","기아","앤서니",612
"2013-04-17","LG","기아","앤서니",612
"2013-04-19","기아","SK","앤서니",612
"2013-04-24","기아","NC","앤서니",612
"2013-04-27","삼성","기아","앤서니",612
"2013-04-30","기아","두산","앤서니",612
"2013-05-04","기아","넥센","앤서니",612
"2013-05-05","기아","넥센","앤서니",612
"2013-05-12","기아","삼성","앤서니",612
"2013-05-14","SK","기아","앤서니",612
"2013-05-15","SK","기아","앤서니",612
"2013-05-17","기아","LG","앤서니",612
"2013-05-18","기아","LG","앤서니",612
"2013-05-25","NC","기아","앤서니",612
"2013-05-26","NC","기아","앤서니",612
"2013-06-02","LG","기아","앤서니",612
"2013-06-08","기아","넥센","앤서니",612
"2013-06-09","기아","넥센","앤서니",612
"2013-06-11","NC","기아","앤서니",612
"2013-06-12","NC","기아","앤서니",612
"2013-06-13","NC","기아","앤서니",612
"2013-06-16","SK","기아","앤서니",612
"2013-06-20","기아","한화","앤서니",612
"2013-06-26","두산","기아","앤서니",612
"2013-06-28","기아","삼성","앤서니",612
"2013-07-03","기아","SK","앤서니",612
"2014-04-02","삼성","한화","앨버스",613
"2014-04-09","한화","NC","앨버스",613
"2014-04-15","한화","기아","앨버스",613
"2014-04-20","LG","한화","앨버스",613
"2014-05-06","한화","LG","앨버스",613
"2014-05-11","기아","한화","앨버스",613
"2014-05-17","SK","한화","앨버스",613
"2014-05-23","한화","두산","앨버스",613
"2014-05-29","NC","한화","앨버스",613
"2014-06-05","한화","롯데","앨버스",613
"2014-06-11","한화","기아","앨버스",613
"2014-06-22","LG","한화","앨버스",613
"2014-06-28","한화","삼성","앨버스",613
"2014-07-10","넥센","한화","앨버스",613
"2014-07-16","한화","SK","앨버스",613
"2014-07-25","기아","한화","앨버스",613
"2014-07-31","한화","넥센","앨버스",613
"2014-08-06","삼성","한화","앨버스",613
"2014-08-12","두산","한화","앨버스",613
"2014-08-17","한화","NC","앨버스",613
"2014-08-25","한화","기아","앨버스",613
"2014-09-04","한화","삼성","앨버스",613
"2014-09-09","한화","넥센","앨버스",613
"2014-09-14","기아","한화","앨버스",613
"2014-10-01","SK","한화","앨버스",613
"2014-10-06","한화","SK","앨버스",613
"2014-10-12","한화","롯데","앨버스",613
"2014-10-17","한화","기아","앨버스",613
"2010-04-21","한화","삼성","양승진",616
"2010-04-27","두산","한화","양승진",616
"2010-05-02","삼성","한화","양승진",616
"2010-05-08","한화","넥센","양승진",616
"2010-05-13","LG","한화","양승진",616
"2010-05-19","한화","두산","양승진",616
"2010-05-27","넥센","한화","양승진",616
"2010-06-13","한화","롯데","양승진",616
"2010-06-15","기아","한화","양승진",616
"2010-06-19","한화","삼성","양승진",616
"2010-06-25","LG","한화","양승진",616
"2010-06-26","LG","한화","양승진",616
"2010-07-06","LG","한화","양승진",616
"2010-07-09","한화","기아","양승진",616
"2010-07-10","한화","기아","양승진",616
"2010-07-29","삼성","한화","양승진",616
"2010-08-04","한화","넥센","양승진",616
"2011-07-29","삼성","LG","양승진",616
"2011-08-26","LG","한화","양승진",616
"2011-08-27","LG","한화","양승진",616
"2011-09-02","롯데","LG","양승진",616
"2011-09-15","SK","LG","양승진",616
"2012-04-11","롯데","LG","양승진",616
"2018-03-28","삼성","기아","양창섭",622
"2018-04-04","삼성","NC","양창섭",622
"2018-04-11","두산","삼성","양창섭",622
"2018-06-20","SK","삼성","양창섭",622
"2018-06-26","삼성","한화","양창섭",622
"2018-07-06","삼성","두산","양창섭",622
"2018-07-12","롯데","삼성","양창섭",622
"2018-07-18","삼성","기아","양창섭",622
"2018-07-24","삼성","LG","양창섭",622
"2018-07-29","기아","삼성","양창섭",622
"2018-08-08","삼성","SK","양창섭",622
"2018-08-14","넥센","삼성","양창섭",622
"2018-09-08","삼성","기아","양창섭",622
"2018-09-14","LG","삼성","양창섭",622
"2018-09-20","삼성","넥센","양창섭",622
"2018-09-26","삼성","한화","양창섭",622
"2018-10-03","기아","삼성","양창섭",622
"2018-10-09","삼성","SK","양창섭",622
"2018-10-13","넥센","삼성","양창섭",622
"2011-09-11","기아","두산","양현",623
"2011-09-18","롯데","두산","양현",623
"2011-09-24","두산","기아","양현",623
"2015-05-07","LG","두산","양현",623
"2015-05-08","한화","두산","양현",623
"2015-05-09","한화","두산","양현",623
"2015-05-13","두산","SK","양현",623
"2015-05-20","삼성","두산","양현",623
"2015-06-23","SK","두산","양현",623
"2015-06-24","SK","두산","양현",623
"2015-06-25","SK","두산","양현",623
"2015-07-02","LG","두산","양현",623
"2015-07-03","넥센","두산","양현",623
"2015-07-04","넥센","두산","양현",623
"2015-07-14","KT","두산","양현",623
"2015-07-28","한화","두산","양현",623
"2018-05-24","넥센","SK","양현",623
"2018-05-29","넥센","기아","양현",623
"2018-05-30","넥센","기아","양현",623
"2018-06-02","넥센","LG","양현",623
"2018-06-05","두산","넥센","양현",623
"2018-06-06","두산","넥센","양현",623
"2018-06-08","넥센","KT","양현",623
"2018-06-09","넥센","KT","양현",623
"2018-06-14","한화","넥센","양현",623
"2018-06-17","삼성","넥센","양현",623
"2018-06-19","넥센","두산","양현",623
"2018-06-20","넥센","두산","양현",623
"2018-06-24","기아","넥센","양현",623
"2018-06-26","넥센","롯데","양현",623
"2018-06-27","넥센","롯데","양현",623
"2018-06-29","넥센","삼성","양현",623
"2018-07-01","넥센","삼성","양현",623
"2018-07-04","SK","넥센","양현",623
"2018-07-05","SK","넥센","양현",623
"2018-07-06","NC","넥센","양현",623
"2018-07-08","NC","넥센","양현",623
"2018-07-12","넥센","한화","양현",623
"2018-07-18","LG","넥센","양현",623
"2018-07-20","넥센","NC","양현",623
"2018-07-24","KT","넥센","양현",623
"2018-09-05","넥센","SK","양현",623
"2018-09-08","KT","넥센","양현",623
"2018-09-14","넥센","NC","양현",623
"2018-09-19","두산","넥센","양현",623
"2018-09-20","삼성","넥센","양현",623
"2018-09-26","넥센","두산","양현",623
"2018-09-27","롯데","넥센","양현",623
"2018-09-29","NC","넥센","양현",623
"2010-03-30","삼성","기아","양현종",624
"2010-04-06","기아","SK","양현종",624
"2010-04-11","기아","삼성","양현종",624
"2010-04-20","기아","롯데","양현종",624
"2010-04-25","기아","넥센","양현종",624
"2010-05-01","기아","롯데","양현종",624
"2010-05-07","기아","LG","양현종",624
"2010-05-14","기아","한화","양현종",624
"2010-05-21","넥센","기아","양현종",624
"2010-05-27","기아","LG","양현종",624
"2010-06-02","기아","삼성","양현종",624
"2010-06-08","두산","기아","양현종",624
"2010-06-15","기아","한화","양현종",624
"2010-06-23","넥센","기아","양현종",624
"2010-06-29","SK","기아","양현종",624
"2010-07-04","기아","삼성","양현종",624
"2010-07-09","한화","기아","양현종",624
"2010-07-15","기아","LG","양현종",624
"2010-07-21","삼성","기아","양현종",624
"2010-07-29","기아","롯데","양현종",624
"2010-08-03","LG","기아","양현종",624
"2010-08-08","두산","기아","양현종",624
"2010-08-14","롯데","기아","양현종",624
"2010-08-20","삼성","기아","양현종",624
"2010-08-26","SK","기아","양현종",624
"2010-09-02","롯데","기아","양현종",624
"2010-09-07","한화","기아","양현종",624
"2010-09-14","두산","기아","양현종",624
"2010-09-19","기아","LG","양현종",624
"2010-09-26","기아","한화","양현종",624
"2011-04-03","삼성","기아","양현종",624
"2011-04-08","기아","두산","양현종",624
"2011-04-14","넥센","기아","양현종",624
"2011-04-19","기아","삼성","양현종",624
"2011-04-24","기아","LG","양현종",624
"2011-04-30","롯데","기아","양현종",624
"2011-05-07","기아","SK","양현종",624
"2011-05-13","기아","롯데","양현종",624
"2011-05-19","LG","기아","양현종",624
"2011-05-25","기아","넥센","양현종",624
"2011-05-31","기아","LG","양현종",624
"2011-06-03","기아","SK","양현종",624
"2011-06-09","두산","기아","양현종",624
"2011-06-16","기아","한화","양현종",624
"2011-07-02","한화","기아","양현종",624
"2011-07-09","기아","LG","양현종",624
"2011-07-31","넥센","기아","양현종",624
"2011-08-06","기아","SK","양현종",624
"2011-08-11","LG","기아","양현종",624
"2011-08-17","롯데","기아","양현종",624
"2011-08-23","기아","롯데","양현종",624
"2011-08-27","SK","기아","양현종",624
"2011-08-30","넥센","기아","양현종",624
"2011-09-10","기아","두산","양현종",624
"2011-09-14","기아","한화","양현종",624
"2011-09-22","기아","삼성","양현종",624
"2011-09-25","두산","기아","양현종",624
"2011-10-05","SK","기아","양현종",624
"2012-05-17","기아","삼성","양현종",624
"2012-05-20","기아","롯데","양현종",624
"2012-05-22","한화","기아","양현종",624
"2012-05-25","LG","기아","양현종",624
"2012-05-26","LG","기아","양현종",624
"2012-05-27","LG","기아","양현종",624
"2012-05-30","기아","두산","양현종",624
"2012-06-02","기아","SK","양현종",624
"2012-06-07","삼성","기아","양현종",624
"2012-06-10","기아","롯데","양현종",624
"2012-06-16","LG","기아","양현종",624
"2012-06-22","SK","기아","양현종",624
"2012-06-27","기아","LG","양현종",624
"2012-06-28","기아","LG","양현종",624
"2012-07-03","두산","기아","양현종",624
"2012-07-07","기아","넥센","양현종",624
"2012-07-15","기아","삼성","양현종",624
"2012-07-24","넥센","기아","양현종",624
"2012-07-27","한화","기아","양현종",624
"2012-07-29","한화","기아","양현종",624
"2012-07-31","기아","롯데","양현종",624
"2012-08-02","기아","롯데","양현종",624
"2012-08-03","기아","두산","양현종",624
"2012-08-11","롯데","기아","양현종",624
"2012-08-12","롯데","기아","양현종",624
"2012-08-18","기아","SK","양현종",624
"2012-08-21","LG","기아","양현종",624
"2012-10-03","기아","한화","양현종",624
"2013-04-02","기아","한화","양현종",624
"2013-04-09","두산","기아","양현종",624
"2013-04-16","LG","기아","양현종",624
"2013-04-21","기아","SK","양현종",624
"2013-04-27","삼성","기아","양현종",624
"2013-05-03","기아","넥센","양현종",624
"2013-05-15","SK","기아","양현종",624
"2013-05-21","한화","기아","양현종",624
"2013-05-26","NC","기아","양현종",624
"2013-06-02","LG","기아","양현종",624
"2013-06-08","기아","넥센","양현종",624
"2013-06-15","SK","기아","양현종",624
"2013-06-20","기아","한화","양현종",624
"2013-06-28","기아","삼성","양현종",624
"2013-08-07","기아","롯데","양현종",624
"2013-08-13","기아","SK","양현종",624
"2013-09-21","기아","두산","양현종",624
"2013-09-27","기아","SK","양현종",624
"2013-10-04","넥센","기아","양현종",624
"2014-04-01","NC","기아","양현종",624
"2014-04-06","기아","두산","양현종",624
"2014-04-12","롯데","기아","양현종",624
"2014-04-18","기아","SK","양현종",624
"2014-04-25","기아","LG","양현종",624
"2014-05-01","SK","기아","양현종",624
"2014-05-09","기아","한화","양현종",624
"2014-05-15","기아","NC","양현종",624
"2014-05-21","LG","기아","양현종",624
"2014-05-27","두산","기아","양현종",624
"2014-06-01","NC","기아","양현종",624
"2014-06-07","기아","LG","양현종",624
"2014-06-13","기아","롯데","양현종",624
"2014-06-19","넥센","기아","양현종",624
"2014-06-25","SK","기아","양현종",624
"2014-07-03","두산","기아","양현종",624
"2014-07-08","기아","SK","양현종",624
"2014-07-13","롯데","기아","양현종",624
"2014-07-22","LG","기아","양현종",624
"2014-07-27","기아","한화","양현종",624
"2014-08-05","기아","두산","양현종",624
"2014-08-12","NC","기아","양현종",624
"2014-08-23","한화","기아","양현종",624
"2014-08-29","기아","롯데","양현종",624
"2014-09-06","기아","NC","양현종",624
"2014-09-12","기아","삼성","양현종",624
"2014-10-02","두산","기아","양현종",624
"2014-10-08","기아","두산","양현종",624
"2014-10-17","한화","기아","양현종",624
"2015-03-28","LG","기아","양현종",624
"2015-04-03","기아","KT","양현종",624
"2015-04-09","NC","기아","양현종",624
"2015-04-15","기아","LG","양현종",624
"2015-04-21","롯데","기아","양현종",624
"2015-04-30","한화","기아","양현종",624
"2015-05-06","기아","NC","양현종",624
"2015-05-12","KT","기아","양현종",624
"2015-05-17","두산","기아","양현종",624
"2015-05-23","삼성","기아","양현종",624
"2015-05-29","NC","기아","양현종",624
"2015-06-04","기아","두산","양현종",624
"2015-06-10","넥센","기아","양현종",624
"2015-06-16","기아","LG","양현종",624
"2015-06-21","KT","기아","양현종",624
"2015-06-27","두산","기아","양현종",624
"2015-07-04","기아","KT","양현종",624
"2015-07-16","LG","기아","양현종",624
"2015-07-23","기아","삼성","양현종",624
"2015-07-29","SK","기아","양현종",624
"2015-08-02","기아","한화","양현종",624
"2015-08-04","기아","넥센","양현종",624
"2015-08-09","기아","NC","양현종",624
"2015-08-15","기아","LG","양현종",624
"2015-08-22","한화","기아","양현종",624
