"date","away","home","doubleheader","name","team","position","mound","win","lose","draw","hld","sv","inning","restinning","r","er","k","bb","ab","tbf"
"2018-04-25","한화","기아","0","정우람",1,"한화","불펜투수","8.4",0,0,0,0,"1","1",0,0,2,0,5,5
"2018-04-25","한화","기아","0","헥터",0,"기아","선발투수","1.1",0,0,0,0,"7","0",2,2,4,1,26,27
"2018-04-25","한화","기아","0","이민우",0,"기아","불펜투수","8.1",0,0,0,0,"1","0",0,0,0,0,3,3
"2018-04-25","한화","기아","0","김세현",0,"기아","불펜투수","9.4",1,0,0,0,"1","0",1,1,3,1,5,6
"2018-04-26","한화","기아","0","휠러",0,"한화","선발투수","1.1",0,0,0,0,"6","0",1,1,1,1,27,28
"2018-04-26","한화","기아","0","안영명",0,"한화","불펜투수","7.2",0,0,0,0,"1","0",0,0,0,0,3,3
"2018-04-26","한화","기아","0","서균",0,"한화","불펜투수","8.5",0,0,0,0,"0","1",0,0,0,1,1,2
"2018-04-26","한화","기아","0","박상원",1,"한화","불펜투수","8.7",0,0,0,0,"0","2",0,0,0,1,1,2
"2018-04-26","한화","기아","0","정우람",0,"한화","불펜투수","9.9",0,0,0,1,"1","0",0,0,0,0,4,4
"2018-04-26","한화","기아","0","양현종",0,"기아","선발투수","1.1",1,0,0,0,"9","0",3,3,9,3,34,37
"2018-04-27","한화","롯데","0","배영수",0,"한화","선발투수","1.1",0,0,0,0,"4","0",3,3,3,2,16,18
"2018-04-27","한화","롯데","0","이태양",0,"한화","불펜투수","5.1",0,0,0,0,"3","0",0,0,4,1,10,12
"2018-04-27","한화","롯데","0","송은범",0,"한화","불펜투수","8.4",1,0,0,0,"1","0",2,2,1,1,6,7
"2018-04-27","한화","롯데","0","노경은",0,"롯데","선발투수","1.1",0,0,0,0,"6","0",2,2,2,0,24,24
"2018-04-27","한화","롯데","0","오현택",0,"롯데","불펜투수","7.7",0,0,1,0,"1","0",0,0,3,0,3,3
"2018-04-27","한화","롯데","0","박진형",1,"롯데","불펜투수","8.1",0,0,0,0,"1","0",1,1,0,0,6,6
"2018-04-27","한화","롯데","0","손승락",0,"롯데","불펜투수","9.7",0,0,0,1,"1","0",0,0,1,0,5,5
"2018-04-28","한화","롯데","0","김재영",1,"한화","선발투수","1.1",0,0,0,0,"6","1",1,0,5,2,24,26
"2018-04-28","한화","롯데","0","박상원",0,"한화","불펜투수","7.9",0,0,0,0,"0","2",0,0,0,0,3,3
"2018-04-28","한화","롯데","0","안영명",0,"한화","불펜투수","8.3",0,0,1,0,"1","0",1,1,1,0,5,5
"2018-04-28","한화","롯데","0","정우람",0,"한화","불펜투수","9.8",0,0,0,1,"1","0",0,0,1,0,4,4
"2018-04-28","한화","롯데","0","레일리",0,"롯데","선발투수","1.1",1,0,0,0,"6","0",4,4,5,4,20,26
"2018-04-28","한화","롯데","0","고효준",0,"롯데","불펜투수","7.9",0,0,0,0,"0","2",0,0,2,0,2,2
"2018-04-28","한화","롯데","0","진명호",0,"롯데","불펜투수","7.2",0,0,0,0,"1","1",0,0,0,1,4,5
"2018-04-28","한화","롯데","0","배장호",0,"롯데","불펜투수","9.7",0,0,0,0,"0","2",0,0,1,0,2,2
"2018-04-28","한화","롯데","0","이명우",0,"롯데","불펜투수","9.9",0,0,0,0,"0","1",0,0,1,0,1,1
"2018-04-29","한화","롯데","0","김진욱",0,"한화","선발투수","1.1",0,0,0,0,"2","0",2,2,1,3,10,13
"2018-04-29","한화","롯데","0","장민재",0,"한화","불펜투수","3.5",1,0,0,0,"2","2",2,2,2,1,9,11
"2018-04-29","한화","롯데","0","서균",0,"한화","불펜투수","5.7",0,0,0,0,"1","1",0,0,2,0,5,5
"2018-04-29","한화","롯데","0","박상원",0,"한화","불펜투수","7.3",0,0,0,0,"0","2",0,0,0,1,3,4
"2018-04-29","한화","롯데","0","송은범",0,"한화","불펜투수","7.7",0,0,0,0,"1","1",0,0,2,0,4,4
"2018-04-29","한화","롯데","0","김원중",0,"롯데","선발투수","1.1",0,0,0,0,"4","0",2,2,5,3,18,21
"2018-04-29","한화","롯데","0","진명호",1,"롯데","불펜투수","5.4",0,0,0,0,"1","1",0,0,1,1,4,5
"2018-04-29","한화","롯데","0","이명우",0,"롯데","불펜투수","6.9",0,0,1,0,"0","1",0,0,0,0,2,2
"2018-04-29","한화","롯데","0","오현택",0,"롯데","불펜투수","6.2",0,0,1,0,"1","2",1,1,0,0,7,7
"2018-04-29","한화","롯데","0","손승락",0,"롯데","불펜투수","8.9",0,0,0,1,"1","2",0,0,1,0,6,6
"2018-05-01","LG","한화","0","차우찬",0,"LG","선발투수","1.1",1,0,0,0,"5","0",6,5,5,2,23,25
"2018-05-01","LG","한화","0","최성훈",0,"LG","불펜투수","6.8",0,0,0,0,"0","2",0,0,1,1,3,4
"2018-05-01","LG","한화","0","여건욱",0,"LG","불펜투수","6.3",0,0,0,0,"1","1",0,0,0,1,5,6
"2018-05-01","LG","한화","0","진해수",0,"LG","불펜투수","8.9",0,0,0,0,"0","2",0,0,0,0,2,3
"2018-05-01","LG","한화","0","이동현",0,"LG","불펜투수","8.3",0,0,0,0,"0","1",0,0,0,0,1,1
"2018-05-01","LG","한화","0","샘슨",1,"한화","선발투수","1.1",0,0,0,0,"6","0",3,3,6,0,24,24
"2018-05-01","LG","한화","0","안영명",0,"한화","불펜투수","7.7",0,0,1,0,"1","0",0,0,0,1,3,4
"2018-05-01","LG","한화","0","송은범",0,"한화","불펜투수","8.2",0,0,0,0,"0","2",1,1,0,1,2,4
"2018-05-01","LG","한화","0","서균",0,"한화","불펜투수","8.6",0,0,1,0,"0","1",0,0,1,0,1,1
"2018-05-01","LG","한화","0","정우람",0,"한화","불펜투수","9.7",0,0,0,1,"1","0",1,0,0,1,5,6
"2018-05-02","LG","한화","0","소사",0,"LG","선발투수","1.1",0,0,0,0,"8","0",2,2,10,0,30,30
"2018-05-02","LG","한화","0","정찬헌",0,"LG","불펜투수","9.4",1,0,0,0,"0","1",2,2,1,2,4,6
"2018-05-02","LG","한화","0","휠러",0,"한화","선발투수","1.1",0,0,0,0,"7","0",3,3,6,0,26,26
"2018-05-02","LG","한화","0","박상원",0,"한화","불펜투수","8.9",0,0,0,0,"0","2",0,0,0,0,3,3
"2018-05-02","LG","한화","0","박주홍",0,"한화","불펜투수","8.3",0,0,0,0,"1","0",0,0,0,0,3,3
"2018-05-02","LG","한화","0","이태양",1,"한화","불펜투수","9.6",0,0,0,0,"0","1",0,0,1,0,1,1
"2018-05-03","LG","한화","0","임찬규",0,"LG","선발투수","1.1",1,0,0,0,"6","1",4,4,2,3,23,27
"2018-05-03","LG","한화","0","진해수",0,"LG","불펜투수","7.1",0,0,0,0,"0","0",2,2,0,0,2,2
"2018-05-03","LG","한화","0","이동현",0,"LG","불펜투수","7.3",0,0,0,0,"0","2",1,1,1,0,3,4
"2018-05-03","LG","한화","0","고우석",0,"LG","불펜투수","8.7",0,0,0,0,"1","0",0,0,0,0,3,3
"2018-05-03","LG","한화","0","배영수",0,"한화","선발투수","1.1",0,0,0,0,"5","0",1,1,4,1,19,20
"2018-05-03","LG","한화","0","이태양",0,"한화","불펜투수","6.3",0,0,0,0,"0","1",2,2,0,0,3,3
"2018-05-03","LG","한화","0","서균",0,"한화","불펜투수","6.6",0,0,0,0,"0","2",0,0,1,0,3,3
"2018-05-03","LG","한화","0","안영명",1,"한화","불펜투수","7.9",0,0,0,0,"2","0",0,0,1,0,5,6
"2018-05-03","LG","한화","0","송은범",0,"한화","불펜투수","9.6",0,0,0,0,"0","2",0,0,1,1,3,4
"2018-05-03","LG","한화","0","정우람",0,"한화","불펜투수","9.1",0,0,0,1,"0","1",0,0,1,0,1,1
"2018-05-04","한화","삼성","0","김재영",0,"한화","선발투수","1.1",0,0,0,0,"3","2",6,4,2,2,19,21
"2018-05-04","한화","삼성","0","장민재",0,"한화","불펜투수","4.4",0,0,0,0,"3","1",0,0,0,0,12,12
"2018-05-04","한화","삼성","0","박주홍",1,"한화","불펜투수","8.7",0,0,0,0,"1","0",0,0,2,0,3,3
"2018-05-04","한화","삼성","0","정우람",0,"한화","불펜투수","9.1",0,0,0,1,"1","0",0,0,1,1,3,4
"2018-05-04","한화","삼성","0","보니야",0,"삼성","선발투수","1.1",0,0,0,0,"7","0",3,3,2,4,25,30
"2018-05-04","한화","삼성","0","임현준",0,"삼성","불펜투수","8.4",0,0,0,0,"0","1",0,0,0,0,1,1
"2018-05-04","한화","삼성","0","심창민",0,"삼성","불펜투수","8.5",0,0,0,0,"0","1",2,1,0,1,2,3
"2018-05-04","한화","삼성","0","장필준",0,"삼성","불펜투수","8.8",1,0,0,0,"1","0",4,4,1,1,7,8
"2018-05-04","한화","삼성","0","김승현",0,"삼성","불펜투수","9.7",0,0,0,0,"0","1",0,0,0,0,2,2
"2018-05-05","한화","삼성","0","김민우",0,"한화","선발투수","1.1",1,0,0,0,"3","2",6,6,3,4,16,20
"2018-05-05","한화","삼성","0","이태양",0,"한화","불펜투수","4.3",0,0,0,0,"4","1",2,2,4,1,17,18
"2018-05-05","한화","삼성","0","장원삼",1,"삼성","선발투수","1.1",0,0,0,0,"7","0",3,3,5,1,28,29
"2018-05-05","한화","삼성","0","한기주",0,"삼성","불펜투수","8.3",0,0,0,0,"1","0",0,0,2,0,3,3
"2018-05-05","한화","삼성","0","우규민",0,"삼성","불펜투수","9.6",0,0,0,0,"1","0",0,0,2,0,4,4
"2018-05-08","한화","넥센","0","샘슨",0,"한화","선발투수","1.1",0,0,0,0,"4","2",7,7,7,1,23,25
"2018-05-08","한화","넥센","0","박주홍",0,"한화","불펜투수","5.8",0,0,0,0,"0","2",0,0,1,2,2,4
"2018-05-08","한화","넥센","0","박상원",0,"한화","불펜투수","6.3",0,0,0,0,"0","2",0,0,1,1,3,4
"2018-05-08","한화","넥센","0","송은범",0,"한화","불펜투수","7.7",0,0,0,0,"1","0",2,0,2,1,6,7
"2018-05-08","한화","넥센","0","장민재",1,"한화","불펜투수","8.5",0,0,0,0,"1","0",0,0,1,0,4,4
"2018-05-08","한화","넥센","0","정우람",0,"한화","불펜투수","9.9",0,0,0,1,"1","0",0,0,2,1,4,5
"2018-05-08","한화","넥센","0","브리검",0,"넥센","선발투수","1.1",0,0,0,0,"5","0",6,5,2,0,24,24
"2018-05-08","한화","넥센","0","이보근",0,"넥센","불펜투수","6.7",0,0,1,0,"1","0",0,0,3,0,4,4
"2018-05-08","한화","넥센","0","김상수",0,"넥센","불펜투수","7.2",0,0,1,0,"1","0",0,0,1,0,3,3
"2018-05-08","한화","넥센","0","오주원",0,"넥센","불펜투수","8.5",0,0,1,0,"1","0",0,0,0,0,3,3
"2018-05-08","한화","넥센","0","조상우",0,"넥센","불펜투수","9.8",1,0,0,0,"1","0",4,1,2,1,7,8
"2018-05-09","한화","넥센","0","휠러",1,"한화","선발투수","1.1",0,0,0,0,"5","1",0,0,8,2,19,21
"2018-05-09","한화","넥센","0","서균",0,"한화","불펜투수","6.4",0,0,1,0,"0","1",0,0,0,1,2,3
"2018-05-09","한화","넥센","0","안영명",0,"한화","불펜투수","6.7",0,0,1,0,"2","1",1,1,1,0,9,9
"2018-05-09","한화","넥센","0","정우람",0,"한화","불펜투수","9.7",0,0,0,1,"1","0",0,0,0,0,3,3
"2018-05-09","한화","넥센","0","신재영",0,"넥센","선발투수","1.1",1,0,0,0,"6","0",2,2,1,1,23,24
"2018-05-09","한화","넥센","0","김성민",0,"넥센","불펜투수","7.7",0,0,0,0,"1","0",0,0,1,2,2,5
"2018-05-09","한화","넥센","0","김동준",0,"넥센","불펜투수","8.3",0,0,0,0,"1","0",2,2,1,0,5,5
"2018-05-09","한화","넥센","0","조덕길",0,"넥센","불펜투수","9.8",0,0,0,0,"1","0",0,0,2,0,3,3
"2018-05-10","한화","넥센","0","김재영",1,"한화","선발투수","1.1",0,0,0,0,"5","2",1,1,3,1,22,23
"2018-05-10","한화","넥센","0","송은범",0,"한화","불펜투수","6.6",0,0,1,0,"1","1",0,0,1,0,4,4
"2018-05-10","한화","넥센","0","안영명",0,"한화","불펜투수","8.1",0,0,1,0,"1","0",0,0,1,0,5,5
"2018-05-10","한화","넥센","0","정우람",0,"한화","불펜투수","9.6",0,0,0,1,"1","0",0,0,3,0,4,4
"2018-05-10","한화","넥센","0","로저스",0,"넥센","선발투수","1.1",1,0,0,0,"6","0",3,2,5,3,25,28
"2018-05-10","한화","넥센","0","이보근",0,"넥센","불펜투수","7.2",0,0,0,0,"1","0",0,0,1,0,3,3
"2018-05-10","한화","넥센","0","오주원",0,"넥센","불펜투수","8.5",0,0,0,0,"1","0",0,0,1,0,3,3
"2018-05-10","한화","넥센","0","김선기",0,"넥센","불펜투수","9.8",0,0,0,0,"1","0",0,0,1,0,5,5
"2018-05-11","NC","한화","0","구창모",0,"NC","선발투수","1.1",0,0,0,0,"6","0",0,0,4,1,20,21
"2018-05-11","NC","한화","0","원종현",0,"NC","불펜투수","7.4",0,0,1,0,"1","2",0,0,1,1,5,6
"2018-05-11","NC","한화","0","강윤구",0,"NC","불펜투수","8.1",0,0,1,0,"0","1",0,0,1,0,2,2
"2018-05-11","NC","한화","0","이민호",0,"NC","불펜투수","9.3",0,0,0,0,"1","2",2,2,2,1,9,10
"2018-05-11","NC","한화","0","배재환",1,"NC","불펜투수","10.4",0,0,0,0,"1","1",0,0,1,0,5,5
"2018-05-11","NC","한화","0","배영수",0,"한화","선발투수","1.1",0,0,0,0,"7","0",2,2,7,2,25,27
"2018-05-11","NC","한화","0","이태양",0,"한화","불펜투수","8.1",0,0,0,0,"1","0",0,0,1,1,3,4
"2018-05-11","NC","한화","0","박상원",0,"한화","불펜투수","9.5",0,0,0,0,"1","0",0,0,0,0,3,3
"2018-05-11","NC","한화","0","서균",0,"한화","불펜투수","10.8",0,0,0,0,"1","0",0,0,0,1,3,4
"2018-05-11","NC","한화","0","박주홍",0,"한화","불펜투수","11.3",1,0,0,0,"1","0",2,2,1,0,4,5
"2018-05-13","NC","한화","0","베렛",0,"NC","선발투수","1.1",1,0,0,0,"1","1",3,3,1,0,9,9
"2018-05-13","NC","한화","0","최성영",0,"NC","불펜투수","2.1",0,0,0,0,"4","2",1,1,6,0,20,20
"2018-05-13","NC","한화","0","배재환",0,"NC","불펜투수","7.3",0,0,0,0,"1","0",0,0,0,0,3,3
"2018-05-13","NC","한화","0","노성호",0,"NC","불펜투수","8.6",0,0,0,0,"0","2",0,0,1,0,2,2
"2018-05-13","NC","한화","0","이형범",0,"NC","불펜투수","8.8",0,0,0,0,"0","1",0,0,0,0,1,1
"2018-05-13","NC","한화","0","샘슨",1,"한화","선발투수","1.1",0,0,0,0,"7","1",0,0,10,0,26,26
"2018-05-13","NC","한화","0","서균",0,"한화","불펜투수","8.9",0,0,0,0,"0","1",0,0,0,0,1,1
"2018-05-13","NC","한화","0","안영명",0,"한화","불펜투수","8.1",0,0,0,0,"1","1",0,0,0,0,5,5
"2018-05-15","KT","한화","0","금민철",1,"KT","선발투수","1.1",0,0,0,0,"6","0",0,0,5,3,22,25
"2018-05-15","KT","한화","0","엄상백",0,"KT","불펜투수","7.8",0,0,1,0,"1","0",0,0,1,0,2,2
"2018-05-15","KT","한화","0","심재민",0,"KT","불펜투수","8.1",0,0,1,0,"1","0",0,0,0,0,4,4
"2018-05-15","KT","한화","0","김재윤",0,"KT","불펜투수","9.5",0,0,0,1,"1","0",0,0,1,0,5,5
"2018-05-15","KT","한화","0","휠러",0,"한화","선발투수","1.1",1,0,0,0,"7","0",1,1,9,2,24,26
"2018-05-15","KT","한화","0","송은범",0,"한화","불펜투수","8.9",0,0,0,0,"1","0",0,0,2,0,3,3
"2018-05-15","KT","한화","0","안영명",0,"한화","불펜투수","9.3",0,0,0,0,"0","2",2,2,1,0,5,5
"2018-05-15","KT","한화","0","박상원",0,"한화","불펜투수","9.8",0,0,0,0,"0","1",0,0,0,0,2,2
"2018-05-16","KT","한화","0","주권",0,"KT","선발투수","1.1",0,0,0,0,"5","1",4,3,5,3,18,22
"2018-05-16","KT","한화","0","심재민",0,"KT","불펜투수","6.5",1,0,0,0,"0","2",1,1,1,0,3,3
"2018-05-16","KT","한화","0","류희운",0,"KT","불펜투수","7.8",0,0,0,0,"1","0",0,0,1,1,3,4
"2018-05-16","KT","한화","0","홍성용",0,"KT","불펜투수","8.3",0,0,0,0,"1","0",0,0,0,0,3,3
"2018-05-16","KT","한화","0","김재영",0,"한화","선발투수","1.1",0,0,0,0,"4","2",4,4,4,5,18,23
"2018-05-16","KT","한화","0","장민재",1,"한화","불펜투수","5.6",0,0,0,0,"1","1",0,0,2,0,6,6
"2018-05-16","KT","한화","0","송은범",0,"한화","불펜투수","7.3",0,0,1,0,"1","0",0,0,0,2,3,5
"2018-05-16","KT","한화","0","서균",0,"한화","불펜투수","8.8",0,0,1,0,"1","0",0,0,1,0,3,3
"2018-05-16","KT","한화","0","정우람",0,"한화","불펜투수","9.2",0,0,0,1,"1","0",0,0,1,0,4,4
"2018-05-17","KT","한화","0","니퍼트",0,"KT","선발투수","1.1",1,0,0,0,"6","0",4,3,5,0,26,27
"2018-05-17","KT","한화","0","이종혁",0,"KT","불펜투수","7.1",0,0,0,0,"1","0",1,0,0,0,2,4
"2018-05-17","KT","한화","0","김사율",0,"KT","불펜투수","8.5",0,0,0,0,"1","0",0,0,0,1,3,4
"2018-05-17","KT","한화","0","김민우",1,"한화","선발투수","1.1",0,0,0,0,"6","0",2,2,3,1,24,25
"2018-05-17","KT","한화","0","박상원",0,"한화","불펜투수","7.8",0,0,0,0,"0","0",1,1,0,0,2,2
"2018-05-17","KT","한화","0","안영명",0,"한화","불펜투수","7.1",0,0,1,0,"2","0",0,0,3,0,8,9
"2018-05-17","KT","한화","0","정우람",0,"한화","불펜투수","9.1",0,0,0,1,"1","0",0,0,0,0,3,3
"2018-05-18","한화","LG","0","배영수",0,"한화","선발투수","1.1",0,0,0,0,"4","1",3,2,7,2,20,22
"2018-05-18","한화","LG","0","이태양",0,"한화","불펜투수","5.5",0,0,0,0,"1","2",0,0,1,1,5,6
"2018-05-18","한화","LG","0","박주홍",0,"한화","불펜투수","7.2",0,0,0,0,"1","0",0,0,2,0,3,3
"2018-05-18","한화","LG","0","송은범",1,"한화","불펜투수","8.5",0,0,0,0,"1","0",0,0,0,0,3,3
"2018-05-18","한화","LG","0","정우람",0,"한화","불펜투수","9.8",0,0,0,1,"1","0",0,0,1,0,3,4
"2018-05-18","한화","LG","0","김대현",0,"LG","선발투수","1.1",0,0,0,0,"6","0",3,2,3,2,20,22
"2018-05-18","한화","LG","0","최성훈",0,"LG","불펜투수","7.5",0,0,0,0,"0","2",0,0,0,1,2,3
"2018-05-18","한화","LG","0","이동현",0,"LG","불펜투수","7.8",0,0,0,0,"1","1",0,0,1,0,4,4
"2018-05-18","한화","LG","0","정찬헌",0,"LG","불펜투수","9.3",1,0,0,0,"1","0",1,1,0,0,6,6
"2018-05-19","한화","LG","0","샘슨",1,"한화","선발투수","1.1",0,0,0,0,"6","0",1,1,3,4,20,24
"2018-05-19","한화","LG","0","안영명",0,"한화","불펜투수","7.7",0,0,1,0,"1","0",0,0,0,0,4,4
"2018-05-19","한화","LG","0","송은범",0,"한화","불펜투수","8.2",0,0,1,0,"1","1",0,0,0,1,5,6
"2018-05-19","한화","LG","0","서균",0,"한화","불펜투수","9.8",0,0,0,1,"0","2",0,0,0,0,1,1
"2018-05-19","한화","LG","0","소사",0,"LG","선발투수","1.1",1,0,0,0,"7","0",2,2,5,2,25,27
"2018-05-19","한화","LG","0","김지용",0,"LG","불펜투수","8.1",0,0,0,0,"2","0",0,0,1,0,6,7
"2018-05-20","한화","LG","0","휠러",0,"한화","선발투수","1.1",1,0,0,0,"6","0",4,4,4,3,26,29
"2018-05-20","한화","LG","0","박주홍",0,"한화","불펜투수","7.3",0,0,0,0,"1","0",2,2,0,0,6,6
"2018-05-20","한화","LG","0","이태양",0,"한화","불펜투수","8.9",0,0,0,0,"1","0",0,0,1,0,4,4
"2018-05-20","한화","LG","0","차우찬",1,"LG","선발투수","1.1",0,0,0,0,"6","0",1,1,5,4,20,24
"2018-05-20","한화","LG","0","이동현",0,"LG","불펜투수","7.7",0,0,1,0,"1","0",0,0,0,1,4,5
"2018-05-20","한화","LG","0","김지용",0,"LG","불펜투수","8.3",0,0,0,0,"1","0",1,1,0,0,4,4
"2018-05-20","한화","LG","0","정찬헌",0,"LG","불펜투수","9.7",0,0,0,0,"1","0",0,0,2,0,3,3
"2018-05-22","두산","한화","0","후랭코프",0,"두산","선발투수","1.1",0,0,0,0,"3","2",6,6,2,2,18,20
"2018-05-22","두산","한화","0","현도훈",0,"두산","불펜투수","4.3",0,0,0,0,"3","1",0,0,5,3,10,13
"2018-05-22","두산","한화","0","김승회",0,"두산","불펜투수","8.7",0,0,1,0,"0","2",0,0,1,1,2,3
"2018-05-22","두산","한화","0","이현승",0,"두산","불펜투수","8.1",0,0,1,0,"0","1",0,0,0,0,1,1
"2018-05-22","두산","한화","0","박치국",0,"두산","불펜투수","9.2",0,0,0,0,"2","0",1,1,2,0,8,8
"2018-05-22","두산","한화","0","김정후",0,"두산","불펜투수","11.1",1,0,0,0,"0","0",1,0,0,1,2,3
"2018-05-22","두산","한화","0","김재영",0,"한화","선발투수","1.1",0,0,0,0,"6","2",3,3,5,2,26,28
"2018-05-22","두산","한화","0","안영명",0,"한화","불펜투수","7.2",0,0,1,0,"0","1",2,2,0,0,3,3
"2018-05-22","두산","한화","0","서균",0,"한화","불펜투수","8.5",0,0,0,0,"0","0",1,1,0,1,0,1
"2018-05-22","두산","한화","0","송은범",0,"한화","불펜투수","8.6",0,0,0,0,"1","0",1,1,1,0,4,4
"2018-05-22","두산","한화","0","박상원",0,"한화","불펜투수","9.1",0,0,0,0,"1","2",0,0,1,2,6,8
"2018-05-22","두산","한화","0","정우람",1,"한화","불펜투수","10.9",0,0,0,0,"1","1",0,0,0,0,5,5
"2018-05-23","두산","한화","0","이영하",0,"두산","선발투수","1.1",0,0,0,0,"1","2",2,0,0,3,6,9
"2018-05-23","두산","한화","0","변진수",0,"두산","불펜투수","2.1",0,0,0,0,"2","1",1,1,1,2,10,12
"2018-05-23","두산","한화","0","김승회",0,"두산","불펜투수","5.4",1,0,0,0,"2","1",1,1,3,1,10,11
"2018-05-23","두산","한화","0","이현승",0,"두산","불펜투수","7.6",0,0,0,0,"1","0",1,1,0,0,4,4
"2018-05-23","두산","한화","0","홍상삼",0,"두산","불펜투수","8.1",0,0,0,0,"0","2",0,0,0,1,1,2
"2018-05-23","두산","한화","0","김민우",0,"한화","선발투수","1.1",0,0,0,0,"5","0",3,3,5,2,21,23
"2018-05-23","두산","한화","0","장민재",1,"한화","불펜투수","6.6",0,0,0,0,"2","0",0,0,1,1,6,7
"2018-05-23","두산","한화","0","김범수",0,"한화","불펜투수","8.4",0,0,1,0,"1","0",0,0,2,0,3,3
"2018-05-23","두산","한화","0","정우람",0,"한화","불펜투수","9.7",0,0,0,1,"1","0",0,0,0,0,3,3
"2018-05-24","두산","한화","0","이용찬",1,"두산","선발투수","1.1",0,0,0,0,"7","0",0,0,3,1,26,27
"2018-05-24","두산","한화","0","이현승",0,"두산","불펜투수","8.1",0,0,0,0,"1","0",0,0,0,0,3,3
"2018-05-24","두산","한화","0","함덕주",0,"두산","불펜투수","9.4",0,0,0,0,"0","2",1,0,0,1,3,4
"2018-05-24","두산","한화","0","이현호",0,"두산","불펜투수","9.8",0,0,0,0,"0","1",0,0,0,1,1,2
"2018-05-24","두산","한화","0","배영수",0,"한화","선발투수","1.1",1,0,0,0,"6","1",6,6,3,0,27,28
"2018-05-24","두산","한화","0","이태양",0,"한화","불펜투수","7.2",0,0,0,0,"2","2",1,1,3,0,10,10
"2018-05-25","한화","SK","0","샘슨",0,"한화","선발투수","1.1",1,0,0,0,"6","1",3,3,9,1,24,25
"2018-05-25","한화","SK","0","안영명",0,"한화","불펜투수","7.8",0,0,0,0,"1","0",1,1,0,0,4,5
"2018-05-25","한화","SK","0","서균",0,"한화","불펜투수","8.4",0,0,0,0,"0","0",1,1,0,2,0,2
"2018-05-25","한화","SK","0","김범수",0,"한화","불펜투수","8.6",0,0,0,0,"0","2",0,0,0,0,2,3
"2018-05-25","한화","SK","0","김광현",1,"SK","선발투수","1.1",0,0,0,0,"8","0",1,1,6,1,25,26
"2018-05-25","한화","SK","0","신재웅",0,"SK","불펜투수","9.9",0,0,0,0,"1","0",0,0,1,0,3,3
"2018-05-26","한화","SK","0","휠러",0,"한화","선발투수","1.1",1,0,0,0,"3","2",6,6,3,4,19,23
"2018-05-26","한화","SK","0","장민재",0,"한화","불펜투수","4.6",0,0,0,0,"2","1",1,0,0,0,10,10
"2018-05-26","한화","SK","0","이태양",0,"한화","불펜투수","7.7",0,0,0,0,"1","0",0,0,1,1,4,5
"2018-05-26","한화","SK","0","박상원",0,"한화","불펜투수","8.3",0,0,0,0,"1","0",0,0,0,0,4,4
"2018-05-26","한화","SK","0","켈리",1,"SK","선발투수","1.1",0,0,0,0,"7","0",2,2,10,2,24,26
"2018-05-26","한화","SK","0","박정배",0,"SK","불펜투수","8.9",0,0,0,0,"1","0",0,0,2,0,4,4
"2018-05-26","한화","SK","0","서진용",0,"SK","불펜투수","9.4",0,0,0,0,"1","0",0,0,1,0,5,5
"2018-05-27","한화","SK","0","김재영",0,"한화","선발투수","1.1",0,0,0,0,"4","2",2,2,1,3,20,23
"2018-05-27","한화","SK","0","송은범",0,"한화","불펜투수","5.6",0,0,0,0,"0","2",2,2,1,0,4,4
"2018-05-27","한화","SK","0","김범수",0,"한화","불펜투수","6.1",0,0,0,0,"0","2",0,0,1,0,3,3
"2018-05-27","한화","SK","0","서균",0,"한화","불펜투수","7.4",0,0,0,0,"1","0",0,0,0,1,3,4
"2018-05-27","한화","SK","0","안영명",1,"한화","불펜투수","8.8",0,0,0,0,"2","0",0,0,1,0,8,8
"2018-05-27","한화","SK","0","정우람",0,"한화","불펜투수","10.7",0,0,0,1,"1","0",1,1,0,1,4,6
"2018-05-27","한화","SK","0","산체스",0,"SK","선발투수","1.1",0,0,0,0,"6","0",3,3,3,1,25,27
"2018-05-27","한화","SK","0","김태훈",0,"SK","불펜투수","7.1",0,0,0,0,"1","2",1,1,1,0,8,8
"2018-05-27","한화","SK","0","박정배",0,"SK","불펜투수","8.9",0,0,0,0,"0","1",0,0,1,0,1,1
"2018-05-27","한화","SK","0","신재웅",0,"SK","불펜투수","9.1",1,0,0,0,"1","2",3,0,0,1,9,10
"2018-05-27","한화","SK","0","윤희상",0,"SK","불펜투수","10.2",0,0,0,0,"0","1",0,0,1,0,2,2
"2018-05-29","NC","한화","0","노성호",0,"NC","선발투수","1.1",1,0,0,0,"4","0",3,3,1,5,15,20
"2018-05-29","NC","한화","0","장현식",0,"NC","불펜투수","5.3",0,0,0,0,"1","1",1,1,1,2,3,6
"2018-05-29","NC","한화","0","이민호",0,"NC","불펜투수","6.8",0,0,0,0,"0","2",1,1,1,0,4,4
"2018-05-29","NC","한화","0","강윤구",0,"NC","불펜투수","7.4",0,0,0,0,"0","0",2,2,0,1,1,2
"2018-05-29","NC","한화","0","유원상",0,"NC","불펜투수","7.6",0,0,0,0,"1","0",0,0,1,1,3,5
"2018-05-29","NC","한화","0","최금강",0,"NC","불펜투수","8.2",0,0,0,0,"1","0",0,0,0,1,3,4
"2018-05-29","NC","한화","0","김민우",1,"한화","선발투수","1.1",0,0,0,0,"6","0",1,1,4,1,22,23
"2018-05-29","NC","한화","0","이태양",0,"한화","불펜투수","7.6",0,0,1,0,"1","0",0,0,1,0,5,5
"2018-05-29","NC","한화","0","김범수",0,"한화","불펜투수","8.2",0,0,0,0,"0","2",1,1,1,1,3,4
