"date","away","home","doubleheader","name","team","position","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ab","h","r","rbi","id"
"2018-05-11","NC","한화","0","이용규","한화","중","3000","0","1017","0","0",6002,"0",1017,"0",2000,0,0,4,2,0,0,"788"
"2018-05-11","NC","한화","0","이원재","NC","타一","0","0","0","0","0",0,"0",0,"0",7104,0,0,1,0,0,0,"798"
"2018-05-11","NC","한화","0","이재율","NC","주좌","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"812"
"2018-05-11","NC","한화","0","이종욱","NC","좌","7006","0","1110","0","7101",0,"0",7003,"0",3000,0,0,4,1,1,0,"824"
"2018-05-11","NC","한화","0","정범모","NC","포","0","0","2000","2000","0",0,"2000",0,"0",7102,0,0,4,0,0,0,"940"
"2018-05-11","NC","한화","0","정은원","한화","주二","0","0","0","0","0",0,"0",0,"0",1011,0,0,1,1,0,0,"957"
"2018-05-11","NC","한화","0","지석훈","NC","二","0","7102","0","7104","0",0,"7104",0,"0",0,0,0,3,0,0,0,"1015"
"2018-05-11","NC","한화","0","지성준","한화","타","0","0","0","0","0",0,"0",3000,"0",0,0,0,0,0,0,0,"1016"
"2018-05-11","NC","한화","0","최재훈","한화","포","0","0","7005","0","2000",0,"0",2000,"7006",0,7006,0,5,0,0,0,"1070"
"2018-05-11","NC","한화","0","하주석","한화","유","0","7104","0","0","7107",0,"0",7107,"1019",0,7101,0,5,1,0,0,"1122"
"2018-05-11","NC","한화","0","호잉","한화","우","7304","0","0","1019","0",0,"7100",0,"3000",2000,0,0,4,1,1,0,"1158"
"2018-05-13","NC","한화","0","강진성","NC","좌","0","0","0","0","0",0,"0",2000,"0",0,0,0,1,0,0,0,"29"
"2018-05-13","NC","한화","0","김성욱","NC","중","7004","0","0","2000","0",2000,"0",0,"7301",0,0,0,4,0,0,0,"148"
"2018-05-13","NC","한화","0","김태균","한화","지","2000","0","7212","0","2000",0,"7006",0,"0",0,0,0,4,0,0,0,"243"
"2018-05-13","NC","한화","0","나성범","NC","우","2000","0","0","7102","0",0,"2000",0,"7101",0,0,0,4,0,0,0,"274"
"2018-05-13","NC","한화","0","노진혁","NC","三유","0","2000","0","0","2000",0,"7002",0,"0",0,0,0,3,0,0,0,"291"
"2018-05-13","NC","한화","0","박민우","NC","二","2000","0","7100","0","0",7101,"0",7101,"0",0,0,0,4,0,0,0,"387"
"2018-05-13","NC","한화","0","손시헌","NC","유","0","0","2000","0","0",7101,"0",0,"0",0,0,0,2,0,0,0,"530"
"2018-05-13","NC","한화","0","송광민","한화","三","1019","0","1019","0","7102",0,"7003",0,"0",0,0,0,4,2,2,0,"540"
"2018-05-13","NC","한화","0","스크럭스","NC","一","0","1117","0","7006","0",0,"1011",0,"1011",0,0,0,4,3,0,0,"556"
"2018-05-13","NC","한화","0","양성우","한화","좌","1011","2000","0","7407","0",7100,"0",0,"0",0,0,0,4,1,1,0,"615"
"2018-05-13","NC","한화","0","윤수강","NC","포","0","0","7006","0","0",1118,"0",7104,"0",0,0,0,3,1,0,0,"712"
"2018-05-13","NC","한화","0","이상호","NC","주三","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"758"
"2018-05-13","NC","한화","0","이성열","한화","一","1011","0","1017","0","0",7101,"0",2000,"0",0,0,0,4,2,0,2,"764"
"2018-05-13","NC","한화","0","이용규","한화","중","7107","7001","0","1019","0",1019,"0",0,"0",0,0,0,4,2,0,0,"788"
"2018-05-13","NC","한화","0","이종욱","NC","좌","0","7005","0","0","7100",0,"0",0,"0",0,0,0,2,0,0,0,"824"
"2018-05-13","NC","한화","0","정범모","NC","포","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"940"
"2018-05-13","NC","한화","0","정은원","한화","二","0","1019","0","2000","0",6001,"0",0,"0",0,0,0,3,1,0,0,"957"
"2018-05-13","NC","한화","0","지석훈","NC","유","0","0","0","0","0",0,"0",1017,"0",0,0,0,1,1,0,0,"1015"
"2018-05-13","NC","한화","0","지성준","한화","포","0","7101","0","2000","0",1012,"0",7005,"0",0,0,0,4,1,0,0,"1016"
"2018-05-13","NC","한화","0","최준석","NC","지","0","7100","0","0","7006",0,"2000",0,"7104",0,0,0,4,0,0,0,"1075"
"2018-05-13","NC","한화","0","하주석","한화","유","7101","0","2000","0","0",7002,"0",7101,"0",0,0,0,4,0,0,0,"1122"
"2018-05-13","NC","한화","0","호잉","한화","우","1023","0","1018","0","2000",0,"7003",0,"0",0,0,0,4,2,1,0,"1158"
"2018-05-15","KT","한화","0","김태균","한화","一","0","7400","0","7212","0",2000,"0",0,"1019",0,0,0,4,1,0,0,"243"
"2018-05-15","KT","한화","0","김태연","한화","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"244"
"2018-05-15","KT","한화","0","로하스","KT","중","0","0","1018","0","1008",0,"2000",0,"1012",0,0,0,4,3,1,1,"320"
"2018-05-15","KT","한화","0","박경수","KT","二","2000","0","0","7102","0",2000,"0",0,"1303",0,0,0,4,1,1,1,"372"
"2018-05-15","KT","한화","0","박기혁","KT","유","0","0","2000","0","1019",0,"0",2000,"7104",0,0,0,4,1,0,1,"380"
"2018-05-15","KT","한화","0","송광민","한화","三","7102","0","0","1003","0",1110,"0",7101,"0",0,0,0,4,2,0,0,"540"
"2018-05-15","KT","한화","0","심우준","KT","三","3000","0","2000","0","4005",0,"0",7102,"0",0,0,0,3,0,0,0,"584"
"2018-05-15","KT","한화","0","양성우","한화","좌","7104","0","2000","0","0",1019,"0",7003,"0",0,0,0,4,1,0,0,"615"
"2018-05-15","KT","한화","0","오선진","한화","二","0","0","7104","0","7102",0,"0",0,"0",0,0,0,2,0,0,0,"641"
"2018-05-15","KT","한화","0","오태곤","KT","타좌","0","0","0","0","0",7102,"0",2000,"0",0,0,0,2,0,0,0,"644"
"2018-05-15","KT","한화","0","유한준","KT","우","0","2000","0","7006","0",7003,"0",0,"1017",0,0,0,4,1,0,0,"695"
"2018-05-15","KT","한화","0","윤석민","KT","一","0","3000","0","2000","0",1019,"0",0,"1019",0,0,0,3,2,1,0,"707"
"2018-05-15","KT","한화","0","이성열","한화","지","0","1019","0","0","2000",7104,"0",0,"1019",0,0,0,4,2,0,0,"764"
"2018-05-15","KT","한화","0","이용규","한화","중","7104","0","1012","0","0",7005,"0",1001,"0",0,0,0,4,2,0,0,"788"
"2018-05-15","KT","한화","0","이창진","KT","좌","7208","0","2000","0","0",0,"0",0,"0",0,0,0,2,0,0,0,"841"
"2018-05-15","KT","한화","0","이해창","KT","포","0","7107","0","0","7006",0,"7104",0,"2000",0,0,0,4,0,0,0,"850"
"2018-05-15","KT","한화","0","정은원","한화","二","0","0","0","0","0",0,"0",0,"7101",0,0,0,1,0,0,0,"957"
"2018-05-15","KT","한화","0","지성준","한화","타","0","0","0","0","0",0,"2000",0,"0",0,0,0,1,0,0,0,"1016"
"2018-05-15","KT","한화","0","최재훈","한화","포","0","0","2000","0","3100",0,"7206",0,"2000",0,0,0,3,0,0,0,"1070"
"2018-05-15","KT","한화","0","하주석","한화","유","0","2000","0","0","7101",0,"3000",0,"7100",0,0,0,3,0,0,0,"1122"
"2018-05-15","KT","한화","0","호잉","한화","우","0","7005","0","7005","0",3200,"0",7100,"0",0,0,0,3,0,0,0,"1158"
"2018-05-15","KT","한화","0","황재균","KT","지","0","7003","0","0","2000",0,"7005",0,"7000",0,0,0,4,0,0,0,"1186"
"2018-05-16","KT","한화","0","강백호","KT","좌","0","0","7100","6002","0",2000,"0",0,"0",0,0,0,3,0,0,0,"16"
"2018-05-16","KT","한화","0","김태균","한화","一","3000","0","0","2000","0",3000,"0",7003,"0",0,0,0,2,0,1,0,"243"
"2018-05-16","KT","한화","0","김태연","한화","三","0","2000","0","0","1018",7104,"0",0,"0",0,0,0,3,1,1,0,"244"
"2018-05-16","KT","한화","0","로하스","KT","중","7101","0","2000","0","2000",0,"1111",0,"2000",0,0,0,5,1,0,0,"320"
"2018-05-16","KT","한화","0","박경수","KT","二","7004","0","0","2000","7003",0,"1017",0,"7006",0,0,0,5,1,0,0,"372"
"2018-05-16","KT","한화","0","송광민","한화","三","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"540"
"2018-05-16","KT","한화","0","심우준","KT","유","1003","0","7102","7206","0",0,"0",0,"0",0,0,0,3,1,0,0,"584"
"2018-05-16","KT","한화","0","양성우","한화","좌","2000","0","0","7101","0",7001,"7104",0,"0",0,0,0,4,0,0,0,"615"
"2018-05-16","KT","한화","0","오태곤","KT","좌","0","0","0","0","0",0,"0",4002,"0",0,0,0,1,0,0,0,"644"
"2018-05-16","KT","한화","0","유한준","KT","우","0","3000","0","1111","3100",0,"3000",0,"7102",0,0,0,2,1,1,1,"695"
"2018-05-16","KT","한화","0","윤석민","KT","一","0","3000","0","3000","3100",0,"7208",0,"1013",0,0,0,2,1,1,0,"707"
"2018-05-16","KT","한화","0","이성열","한화","지","0","2000","0","2000","0",1303,"0",7100,"0",0,0,0,4,1,1,3,"764"
"2018-05-16","KT","한화","0","이용규","한화","중","7101","0","7005","0","7005",0,"3000",0,"0",0,0,0,3,0,0,0,"788"
"2018-05-16","KT","한화","0","이진영","KT","지","0","7107","0","1303","0",7301,"0",3000,"0",0,0,0,3,1,1,2,"836"
"2018-05-16","KT","한화","0","이창진","KT","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"841"
"2018-05-16","KT","한화","0","장성우","KT","포","0","2000","0","1118","0",1011,"0",2000,"0",0,0,0,4,2,0,0,"898"
"2018-05-16","KT","한화","0","전민수","KT","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"918"
"2018-05-16","KT","한화","0","정은원","한화","二","0","0","7100","0","5004",0,"7101",0,"0",0,0,0,2,0,0,1,"957"
"2018-05-16","KT","한화","0","정현","KT","유","0","0","0","0","0",7006,"0",7102,"0",0,0,0,2,0,0,0,"971"
"2018-05-16","KT","한화","0","최재훈","한화","포","0","0","7100","0","1116",0,"2000",0,"0",0,0,0,3,1,1,1,"1070"
"2018-05-16","KT","한화","0","하주석","한화","유","0","7100","0","0","7104",2000,"0",0,"0",0,0,0,3,0,0,0,"1122"
"2018-05-16","KT","한화","0","호잉","한화","우","7003","0","0","1116","0",3000,"0",7402,"0",0,0,0,3,1,1,0,"1158"
"2018-05-16","KT","한화","0","황재균","KT","三","0","7003","0","1011","2000",0,"7003",0,"0",0,0,0,4,1,1,1,"1186"
"2018-05-17","KT","한화","0","김민하","한화","타중","0","0","0","2000","0",0,"1017",0,"0",0,0,0,2,1,1,0,"127"
"2018-05-17","KT","한화","0","김태균","한화","지","6008","0","2000","0","7302",0,"0",3000,"0",0,0,0,3,0,0,0,"243"
"2018-05-17","KT","한화","0","김태연","한화","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"244"
"2018-05-17","KT","한화","0","로하스","KT","중","1304","0","2000","0","0",1019,"1017",0,"7101",0,0,0,5,3,2,1,"320"
"2018-05-17","KT","한화","0","박경수","KT","二","2000","0","0","7407","0",2000,"7102",0,"7003",0,0,0,5,0,0,0,"372"
"2018-05-17","KT","한화","0","송광민","한화","三","1013","0","7005","0","7104",0,"5004",0,"0",0,0,0,3,1,1,2,"540"
"2018-05-17","KT","한화","0","양성우","한화","좌","0","0","0","0","0",0,"0",7101,"0",0,0,0,1,0,0,0,"615"
"2018-05-17","KT","한화","0","오태곤","KT","좌","0","0","7006","0","1011",0,"1019",2000,"0",0,0,0,4,2,0,0,"644"
"2018-05-17","KT","한화","0","유한준","KT","우","0","7104","0","7005","0",1110,"0",2000,"0",0,0,0,4,1,0,0,"695"
"2018-05-17","KT","한화","0","윤석민","KT","一","7006","0","0","7102","0",7003,"2000",0,"0",0,0,0,4,0,0,0,"707"
"2018-05-17","KT","한화","0","이성열","한화","一","7101","0","0","1116","0",1012,"0",7100,"0",0,0,0,4,2,1,0,"764"
"2018-05-17","KT","한화","0","이용규","한화","중","1011","1116","0","0","0",0,"0",0,"0",0,0,0,2,2,1,0,"788"
"2018-05-17","KT","한화","0","이진영","KT","지","0","1019","0","0","7006",7006,"0",7005,"0",0,0,0,4,1,0,0,"836"
"2018-05-17","KT","한화","0","이창진","KT","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"841"
"2018-05-17","KT","한화","0","이해창","KT","포","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"850"
"2018-05-17","KT","한화","0","장성우","KT","포","0","7102","0","0","7003",0,"1304",1011,"0",0,0,0,4,2,1,1,"898"
"2018-05-17","KT","한화","0","정은원","한화","二","0","7004","0","7005","0",2000,"0",0,"0",0,0,0,3,0,0,0,"957"
"2018-05-17","KT","한화","0","정현","KT","유","7104","0","7000","0","7005",0,"4104",0,"7006",0,0,0,4,0,0,0,"971"
"2018-05-17","KT","한화","0","최재훈","한화","포","0","7003","0","5002","0",7107,"0",7102,"0",0,0,0,3,0,0,1,"1070"
"2018-05-17","KT","한화","0","최진행","한화","좌","2000","0","0","1017","0",7006,"0",0,"0",0,0,0,3,1,0,0,"1077"
"2018-05-17","KT","한화","0","하주석","한화","유","1008","7100","0","0","1019",0,"4105",0,"0",0,0,0,3,2,1,0,"1122"
"2018-05-17","KT","한화","0","호잉","한화","우","1011","0","7100","0","2000",0,"7101",0,"0",0,0,0,4,1,0,1,"1158"
"2018-05-17","KT","한화","0","황재균","KT","三","0","7005","0","0","1017",3000,"0",1019,"0",0,0,0,3,2,0,0,"1186"
"2018-05-18","한화","LG","0","김용의","LG","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"170"
"2018-05-18","한화","LG","0","김태균","한화","지","0","1017","0","0","1019",0,"3000",0,"7212",0,0,0,3,2,1,0,"243"
"2018-05-18","한화","LG","0","김태연","한화","주一","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"244"
"2018-05-18","한화","LG","0","김현수","LG","一","0","7005","0","1204","3200",0,"2000",0,"0",0,0,0,3,1,1,0,"261"
"2018-05-18","한화","LG","0","박용택","LG","지","7104","0","0","2000","1017",0,"1019",0,"0",0,0,0,4,2,0,0,"411"
"2018-05-18","한화","LG","0","송광민","한화","三","7104","0","0","7402","0",7212,"0",0,"1012",0,0,0,4,1,1,0,"540"
"2018-05-18","한화","LG","0","양석환","LG","三","0","2000","0","2000","7102",0,"0",7102,"0",0,0,0,4,0,0,0,"614"
"2018-05-18","한화","LG","0","양성우","한화","좌","7212","0","0","2000","0",6000,"0",2000,"0",0,0,0,4,0,0,0,"615"
"2018-05-18","한화","LG","0","오지환","LG","유","3100","0","7101","0","2000",0,"2000",0,"2000",0,0,0,4,0,0,0,"659"
"2018-05-18","한화","LG","0","유강남","LG","포","0","0","6001","1017","0",3000,"0",0,"1017",0,0,0,3,2,0,1,"678"
"2018-05-18","한화","LG","0","윤진호","LG","二","0","0","0","0","0",0,"0",0,"4104",0,0,0,0,0,0,0,"722"
"2018-05-18","한화","LG","0","이성열","한화","一","0","7003","0","0","1301",0,"7101",0,"1019",0,0,0,4,2,1,3,"764"
"2018-05-18","한화","LG","0","이용규","한화","중","3000","0","0","7001","0",3100,"0",1019,"0",0,0,0,2,1,0,0,"788"
"2018-05-18","한화","LG","0","이천웅","LG","좌","0","0","1118","1017","0",2000,"0",7104,"0",0,0,0,4,2,1,0,"842"
"2018-05-18","한화","LG","0","이형종","LG","중","7104","0","2000","0","1008",7101,"0",0,"7104",0,0,0,5,1,0,0,"857"
"2018-05-18","한화","LG","0","임훈","LG","타","0","0","0","0","0",7304,"0",0,"0",0,0,0,1,0,0,0,"893"
"2018-05-18","한화","LG","0","정경운","한화","一","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"930"
"2018-05-18","한화","LG","0","정은원","한화","二","0","0","2000","0","0",1019,"0",7306,"0",0,0,0,3,1,1,0,"957"
"2018-05-18","한화","LG","0","정주현","LG","二","0","0","2000","7003","0",0,"0",0,"0",0,0,0,2,0,0,0,"963"
"2018-05-18","한화","LG","0","채은성","LG","우","0","2000","0","1018","7003",0,"0",7104,"0",0,0,0,4,1,1,1,"1035"
"2018-05-18","한화","LG","0","최재훈","한화","포","0","0","2000","0","7212",0,"7104",0,"7006",0,0,0,4,0,0,0,"1070"
"2018-05-18","한화","LG","0","하주석","한화","유","0","0","7304","0","1003",0,"7102",0,"1019",0,0,0,4,2,0,0,"1122"
"2018-05-18","한화","LG","0","호잉","한화","우","0","7004","0","0","7005",7006,"0",0,"1003",0,0,0,4,1,0,0,"1158"
"2018-05-19","한화","LG","0","김용의","LG","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"170"
"2018-05-19","한화","LG","0","김태균","한화","一","1017","0","0","7101","0",7104,"0",0,"2000",0,0,0,4,1,0,1,"243"
"2018-05-19","한화","LG","0","김현수","LG","一","7101","0","0","3000","0",7101,"0",7100,"0",0,0,0,3,0,1,0,"261"
"2018-05-19","한화","LG","0","박용택","LG","지","1023","0","7005","0","0",7005,"0",7101,"0",0,0,0,4,1,0,0,"411"
"2018-05-19","한화","LG","0","송광민","한화","三","7102","0","1011","0","0",7001,"0",7005,"0",0,0,0,4,1,0,0,"540"
"2018-05-19","한화","LG","0","양석환","LG","三","0","7100","0","2000","0",2000,"0",0,"7003",0,0,0,4,0,0,0,"614"
"2018-05-19","한화","LG","0","오지환","LG","유","7107","0","7003","0","0",3000,"0",7107,"0",0,0,0,3,0,0,0,"659"
"2018-05-19","한화","LG","0","유강남","LG","타포","0","0","0","0","0",0,"7101",0,"7209",0,0,0,2,0,0,0,"678"
"2018-05-19","한화","LG","0","이성열","한화","지","2000","0","0","7100","0",0,"2000",0,"7107",0,0,0,4,0,0,0,"764"
"2018-05-19","한화","LG","0","이용규","한화","중","2000","0","2000","0","7201",0,"0",1019,"0",0,0,0,4,1,0,0,"788"
"2018-05-19","한화","LG","0","이천웅","LG","좌","0","3000","0","0","1003",0,"7100",0,"1018",0,0,0,3,2,0,0,"842"
"2018-05-19","한화","LG","0","이형종","LG","중","7003","0","3000","0","7209",0,"7003",0,"0",0,0,0,3,0,0,0,"857"
"2018-05-19","한화","LG","0","정근우","한화","二","1117","0","7006","0","7104",0,"0",4104,"0",0,0,0,3,1,1,0,"933"
"2018-05-19","한화","LG","0","정상호","LG","포","0","7006","0","0","7005",0,"0",0,"0",0,0,0,2,0,0,0,"945"
"2018-05-19","한화","LG","0","정주현","LG","二","0","0","2000","0","1012",0,"1019",0,"0",0,0,0,3,2,0,0,"963"
"2018-05-19","한화","LG","0","지성준","한화","포","0","7400","0","0","1019",0,"7003",0,"0",0,0,0,3,1,0,1,"1016"
"2018-05-19","한화","LG","0","채은성","LG","우","0","7107","0","7214","0",1117,"0",0,"3000",0,0,0,3,1,0,1,"1035"
"2018-05-19","한화","LG","0","최재훈","한화","포","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"1070"
"2018-05-19","한화","LG","0","최진행","한화","좌","0","7104","0","0","1116",0,"3000",0,"0",0,0,0,2,1,1,0,"1077"
"2018-05-19","한화","LG","0","하주석","한화","유","0","2000","0","7101","0",0,"7101",0,"7004",0,0,0,4,0,0,0,"1122"
"2018-05-19","한화","LG","0","호잉","한화","우","3100","0","7005","0","0",7000,"0",7006,"0",0,0,0,3,0,0,0,"1158"
"2018-05-20","한화","LG","0","김민하","한화","우","0","7209","0","0","2000",0,"0",0,"0",0,0,0,2,0,0,0,"127"
"2018-05-20","한화","LG","0","김용의","LG","一","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"170"
"2018-05-20","한화","LG","0","김태균","한화","지","0","3000","0","1017","0",2000,"0",7003,"0",0,0,0,3,1,1,0,"243"
"2018-05-20","한화","LG","0","김현수","LG","一좌","1013","1019","0","7205","0",0,"1301",0,"0",0,0,0,4,3,1,2,"261"
"2018-05-20","한화","LG","0","박용택","LG","지","3100","7005","0","2000","0",0,"7006",7006,"0",0,0,0,4,0,1,0,"411"
"2018-05-20","한화","LG","0","송광민","한화","三","7214","0","0","7001","0",7006,"0",7005,"0",0,0,0,4,0,0,0,"540"
"2018-05-20","한화","LG","0","양석환","LG","三","7000","0","1017","0","2000",0,"6000",0,"0",0,0,0,4,1,0,0,"614"
"2018-05-20","한화","LG","0","양성우","한화","타우","0","0","0","0","0",0,"7101",0,"0",0,0,0,1,0,0,0,"615"
"2018-05-20","한화","LG","0","오지환","LG","유","1116","1017","0","1017","0",7102,"0",1012,"0",0,0,0,5,4,1,1,"659"
"2018-05-20","한화","LG","0","유강남","LG","포","7100","0","7006","0","2000",0,"7006",0,"0",0,0,0,4,0,0,0,"678"
"2018-05-20","한화","LG","0","윤진호","LG","三","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"722"
"2018-05-20","한화","LG","0","이성열","한화","一","0","1011","0","7005","0",3000,"0",1302,"0",0,0,0,3,2,1,1,"764"
"2018-05-20","한화","LG","0","이용규","한화","중","7004","0","7101","0","0",3000,"3000",0,"0",0,0,0,2,0,0,0,"788"
"2018-05-20","한화","LG","0","이천웅","LG","좌중","7100","0","7107","0","7101",0,"7400",0,"0",0,0,0,4,0,0,0,"842"
"2018-05-20","한화","LG","0","이형종","LG","중","3100","2000","7102","0","0",7003,"0",2000,"0",0,0,0,4,0,1,0,"857"
"2018-05-20","한화","LG","0","정경운","한화","三","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"930"
"2018-05-20","한화","LG","0","정근우","한화","二","1013","0","7104","0","0",3000,"7104",0,"0",0,0,0,3,1,0,0,"933"
"2018-05-20","한화","LG","0","정은원","한화","유","0","0","0","0","0",0,"0",0,"2000",0,0,0,1,0,0,0,"957"
"2018-05-20","한화","LG","0","정주현","LG","二","0","1017","3000","0","0",7302,"0",7400,"0",0,0,0,3,1,1,0,"963"
"2018-05-20","한화","LG","0","지성준","한화","포","0","0","2000","0","7101",0,"1019",0,"7104",0,0,0,4,1,0,0,"1016"
"2018-05-20","한화","LG","0","채은성","LG","우","1017","7003","0","0","1111",0,"1303",0,"0",0,0,0,4,3,1,3,"1035"
"2018-05-20","한화","LG","0","최재훈","한화","타","0","0","0","0","0",0,"0",0,"2000",0,0,0,1,0,0,0,"1070"
"2018-05-20","한화","LG","0","최진행","한화","좌","0","1019","0","2000","0",2000,"0",7003,"0",0,0,0,4,1,0,1,"1077"
"2018-05-20","한화","LG","0","하주석","한화","유","0","7302","0","0","1017",0,"7100",0,"0",0,0,0,3,1,0,0,"1122"
"2018-05-22","두산","한화","0","김민하","한화","주좌","0","0","0","0","0",0,"0",0,"0",7001,0,0,1,0,0,0,"127"
"2018-05-22","두산","한화","0","김인태","두산","우","7100","0","7002","0","0",0,"0",0,"0",0,0,0,2,0,0,0,"184"
